Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Marathi Language Department,"To grant administrative approval for the estimate of Civil work to design a cabin for Secretary, Marathi Language Department at 9th Floor, New Administrative Building.",202101201140354733,20-01-2021,139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101201140354733.pdf,2,142475,GR_DATASET\pdfs\Marathi Language Department\202101201140354733.pdf,Downloaded,2026-07-27 21:51:21
Marathi Language Department,Continuation of Additional Charge for Director of Languages beyond 01.04.2019.,202101181123094433,18-01-2021,116,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101181123094433.pdf,2,118318,GR_DATASET\pdfs\Marathi Language Department\202101181123094433.pdf,Downloaded,2026-07-27 21:51:22
Marathi Language Department,"Continuation of Additional Charge beyond 01.11.2020 for the post of Assistant Director of Languages (Translation and Terminology) Director of Languages, Mumbai",202101141227049133,14-01-2021,104,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101141227049133.pdf,2,106604,GR_DATASET\pdfs\Marathi Language Department\202101141227049133.pdf,Downloaded,2026-07-27 21:51:23
Marathi Language Department,"Continuation of Additional Charge beyond 27.11.2019 for the post of Assistant Director of Languages (Translation and Terminology) Director of Languages, Mumbai",202101131225097933,13-01-2021,101,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101131225097933.pdf,2,103227,GR_DATASET\pdfs\Marathi Language Department\202101131225097933.pdf,Downloaded,2026-07-27 21:51:24
Marathi Language Department,To arrange various programme in Marathi Language Fortnight.,202101011630052733...,01-01-2021,327,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101011630052733....pdf,4,335084,GR_DATASET\pdfs\Marathi Language Department\202101011630052733....pdf,Downloaded,2026-07-27 21:51:24
Marathi Language Department,"Reconstitution of Selection Committee to fill the nomination quota for posts in cadres Gr.-B (Non-Gaz.), Gr.-C and Gr.-D which are outside the purview of Maharashtra Public Service Commission in Maharashtra State Marathi Vishwakosh Nirmiti Mandal, Mumbai",202012241657007133,24-12-2020,106,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012241657007133.pdf,3,108338,GR_DATASET\pdfs\Marathi Language Department\202012241657007133.pdf,Downloaded,2026-07-27 21:51:25
Marathi Language Department,To arrange various programs during Marathi Language fortnight.,202012221540355033..,22-12-2020,171,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012221540355033...pdf,6,175564,GR_DATASET\pdfs\Marathi Language Department\202012221540355033...pdf,Downloaded,2026-07-27 21:51:26
Marathi Language Department,"Concerning the inclusion of persons with disabilities in various schemes / activities in accordance with the provisions of the Rights of Persons with Disabilities Act, 2016",202012181704060333,21-12-2020,125,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012181704060333.pdf,4,128080,GR_DATASET\pdfs\Marathi Language Department\202012181704060333.pdf,Downloaded,2026-07-27 21:51:27
Marathi Language Department,"Regarding Deemed Date - Smt. Manaswita A. Sonawane, Superitendent",202012211507056533,21-12-2020,134,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012211507056533.pdf,4,137472,GR_DATASET\pdfs\Marathi Language Department\202012211507056533.pdf,Downloaded,2026-07-27 21:51:27
Marathi Language Department,"Termination of Probation period in Government Service - Dr. Shamkant B. Deore, Asstt. Secretary, Maharashtra State Marathi Vishwakosh Nirmiti Mandal.",202012171529135233..,17-12-2020,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012171529135233...pdf,2,150955,GR_DATASET\pdfs\Marathi Language Department\202012171529135233...pdf,Downloaded,2026-07-27 21:51:28
Marathi Language Department,"Entrusting the Additional Charge of Regional Assistant Director of Languages, Regional Office, Pune from 03.11.2020 for one year.",202012151313301433,15-12-2020,98,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012151313301433.pdf,2,100253,GR_DATASET\pdfs\Marathi Language Department\202012151313301433.pdf,Downloaded,2026-07-27 21:51:29
Marathi Language Department,"Regarding Creation of one Supernumerary post in Assistant Section Officer (Group-B) Non-Gazetted Cadre on the establishment of Marathi Language Department for Mr. S. K. Phatak, Assistant Section Officer.",202012081104465833...,08-12-2020,2275,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012081104465833....pdf,3,2330512,GR_DATASET\pdfs\Marathi Language Department\202012081104465833....pdf,Downloaded,2026-07-27 21:51:30
Marathi Language Department,"To grant administrative approval for the estimate of electric work to design a cabin for Secretary, Marathi Language Department at 9th Floor, New Administrative Building.",202011121611413233...,12-11-2020,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011121611413233....pdf,2,149086,GR_DATASET\pdfs\Marathi Language Department\202011121611413233....pdf,Downloaded,2026-07-27 21:51:32
Marathi Language Department,"Guidelines for Collectors regarding use of Marathi Language in Central Government offices, Banks, Insurance Companies etc. as per the Tri-Language formula.",202011061653196633....,06-11-2020,251,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011061653196633.....pdf,7,257995,GR_DATASET\pdfs\Marathi Language Department\202011061653196633.....pdf,Downloaded,2026-07-27 21:51:33
Marathi Language Department,Extension to the committee formed for improvement in Maharashtra Rajbhasha Adhiniyam 1964.,202010191602290433,19-10-2020,2369,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010191602290433.pdf,2,2426256,GR_DATASET\pdfs\Marathi Language Department\202010191602290433.pdf,Downloaded,2026-07-27 21:51:35
Marathi Language Department,Vinda Karandikar Jivan Gaurav Puaskar and Shri. Pu. Bhagwat Puraskar Selection Committee - Revised Government Resolution.,202010161433371133,16-10-2020,262,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010161433371133.pdf,3,267978,GR_DATASET\pdfs\Marathi Language Department\202010161433371133.pdf,Downloaded,2026-07-27 21:51:36
Marathi Language Department,Formation of suspension review committee at Administrative (Departmental) level for periodical review of suspended group-A and group-B officers in Marathi Language Department.,202010011435310133,01-10-2020,504,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010011435310133.pdf,2,515650,GR_DATASET\pdfs\Marathi Language Department\202010011435310133.pdf,Downloaded,2026-07-27 21:51:37
Marathi Language Department,"Continuation of Additional Charge for the post of Assistant Director of Languages (Training and Establishment), Directorate of Languages, Mumbai from 01.03.2020.",202009291235575833,29-09-2020,530,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009291235575833.pdf,2,542441,GR_DATASET\pdfs\Marathi Language Department\202009291235575833.pdf,Downloaded,2026-07-27 21:51:38
Marathi Language Department,To Celebrate Marathi Bhasha Sanwardhan Pandharwada from 14 st January to 29 th January.,202009181516239233,18-09-2020,3228,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009181516239233.pdf,4,3305099,GR_DATASET\pdfs\Marathi Language Department\202009181516239233.pdf,Downloaded,2026-07-27 21:51:40
Marathi Language Department,"To celebrate 15th October, Birthday of Former President Late Dr. A. P. J. Abdul Kalam, as Reading Inspiration Day.",202009141401011033,14-09-2020,260,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009141401011033.pdf,3,265810,GR_DATASET\pdfs\Marathi Language Department\202009141401011033.pdf,Downloaded,2026-07-27 21:51:41
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.09.2020 to 28.02.2021.,202009101139551733,10-09-2020,158,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009101139551733.pdf,3,161337,GR_DATASET\pdfs\Marathi Language Department\202009101139551733.pdf,Downloaded,2026-07-27 21:51:41
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.09.2020 to 28.02.2021.,202009101139433333,10-09-2020,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009101139433333.pdf,3,150391,GR_DATASET\pdfs\Marathi Language Department\202009101139433333.pdf,Downloaded,2026-07-27 21:51:42
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.09.2020 to 28.02.2021.,202009101140056433,10-09-2020,156,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009101140056433.pdf,3,160011,GR_DATASET\pdfs\Marathi Language Department\202009101140056433.pdf,Downloaded,2026-07-27 21:51:43
Marathi Language Department,To set up Committee to amend The Maharashtra Official Language Act 1964.,202008241238340233,24-08-2020,858,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008241238340233.pdf,4,878175,GR_DATASET\pdfs\Marathi Language Department\202008241238340233.pdf,Downloaded,2026-07-27 21:51:43
Marathi Language Department,Promotion to the post of Dy. Director of Languages (Legal) Group- A in the Directorate of Languages.,202008201150413733,20-08-2020,793,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008201150413733.pdf,2,811707,GR_DATASET\pdfs\Marathi Language Department\202008201150413733.pdf,Downloaded,2026-07-27 21:51:44
Marathi Language Department,Regarding the expenditure of Dnyanmandal established for updating Marathi Vishvakosh.,202008181739534033...,18-08-2020,3194,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008181739534033....pdf,4,3270722,GR_DATASET\pdfs\Marathi Language Department\202008181739534033....pdf,Downloaded,2026-07-27 21:51:46
Marathi Language Department,"Approval for additional charge of Secratary, Maharashtra State Vishwakosh Nirmiti Mandal.",202008101505136933,10-08-2020,102,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008101505136933.pdf,2,104838,GR_DATASET\pdfs\Marathi Language Department\202008101505136933.pdf,Downloaded,2026-07-27 21:51:46
Marathi Language Department,Resignation Of Chairman Of Maharashtra Rajya Marathi Vishwakosh Nirmiti Mandal Mumbai,202007301655459733,30-07-2020,465,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007301655459733.pdf,3,476374,GR_DATASET\pdfs\Marathi Language Department\202007301655459733.pdf,Downloaded,2026-07-27 21:51:47
Marathi Language Department,"Reconstitution of the Selection Committee for the nomination quota of Group-B (Non-Gazetted), Group-C and Group-D cadre in Maharashtra State Board for Literature and Culture which are outside the preview of Maharashtra Public Service Commission",202007131454490733,13-07-2020,182,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007131454490733.pdf,2,185914,GR_DATASET\pdfs\Marathi Language Department\202007131454490733.pdf,Downloaded,2026-07-27 21:51:48
Marathi Language Department,Use of Marathi as a official Language in Government Business,202006291201487833,29-06-2020,398,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006291201487833.pdf,4,407763,GR_DATASET\pdfs\Marathi Language Department\202006291201487833.pdf,Downloaded,2026-07-27 21:51:49
Marathi Language Department,Regarding funding for Akhil Bhartiya Marathi Santa Sahitya Sammelan.,202003061212499033,06-03-2020,939,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003061212499033.pdf,3,961403,GR_DATASET\pdfs\Marathi Language Department\202003061212499033.pdf,Downloaded,2026-07-27 21:51:50
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.03.2020 to 31.08.2020.,202003051707211533,05-03-2020,177,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003051707211533.pdf,3,181618,GR_DATASET\pdfs\Marathi Language Department\202003051707211533.pdf,Downloaded,2026-07-27 21:51:51
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.03.2020 to 31.08.2020.,202003051707276633,05-03-2020,120,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003051707276633.pdf,3,123255,GR_DATASET\pdfs\Marathi Language Department\202003051707276633.pdf,Downloaded,2026-07-27 21:51:52
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.03.2020 to 31.08.2020.,202003041452280533,04-03-2020,111,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003041452280533.pdf,2,113663,GR_DATASET\pdfs\Marathi Language Department\202003041452280533.pdf,Downloaded,2026-07-27 21:51:53
Marathi Language Department,"Provisional Seniority List of Asst. Director of Languages (Translation and Terminology)/ Divisional Asst. Director of Languages, Group-B in Directorate of Languages for 1.1.2019.",202002181747522233,18-02-2020,183,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002181747522233.pdf,4,187068,GR_DATASET\pdfs\Marathi Language Department\202002181747522233.pdf,Downloaded,2026-07-27 21:51:53
Marathi Language Department,To declare Award for the Enrichment and Development of Marathi Language - 2019,202002121059582433,12-02-2020,89,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002121059582433.pdf,2,91146,GR_DATASET\pdfs\Marathi Language Department\202002121059582433.pdf,Downloaded,2026-07-27 21:51:54
Marathi Language Department,To declare Vinda Karandikar Jeevan Gaurav Puraskar 2019 and Shri P.Bhagwat Puraskar 2019,202002121100011033,12-02-2020,169,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002121100011033.pdf,2,172669,GR_DATASET\pdfs\Marathi Language Department\202002121100011033.pdf,Downloaded,2026-07-27 21:51:55
Marathi Language Department,"Appointment by deputation to the post of Director in State Marathi Development Institute - Shri. S. K. Patil, Dy. Commissioner of State Tax, Office of the Commissioner for State Tax, Mumbai.",202002071045150733,07-02-2020,157,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002071045150733.pdf,7,160583,GR_DATASET\pdfs\Marathi Language Department\202002071045150733.pdf,Downloaded,2026-07-27 21:51:55
Marathi Language Department,Declaration of Late Yashwantrao Chavhan State Literature Awards 2018.,202002041251249833.....,05-02-2020,1123,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002041251249833......pdf,7,1150876,GR_DATASET\pdfs\Marathi Language Department\202002041251249833......pdf,Downloaded,2026-07-27 21:51:56
Marathi Language Department,"To celebrate 27th February, birthday of Senior poet V.V. Shirwadkar Alias Kusumagraj as Marathi Bhasha Gaurav Din.",202002041251414133............,04-02-2020,179,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002041251414133.............pdf,4,184049,GR_DATASET\pdfs\Marathi Language Department\202002041251414133.............pdf,Downloaded,2026-07-27 21:51:57
Marathi Language Department,"State Marathi Development Institute, Mumbai Payment of Arrears against 7th Pay Commission for the period of 01.01.2016 to 31.12.2018 to the employees of the Institution.",202001091214220933,09-01-2020,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202001091214220933.pdf,2,155412,GR_DATASET\pdfs\Marathi Language Department\202001091214220933.pdf,Downloaded,2026-07-27 21:51:58
Marathi Language Department,"Continuation of Additional Charge for the post of Assistant Director of Languages (Translation and Terminology), Directorate of Languages, Mumbai from 01.11.2019.",202001071620284733,07-01-2020,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202001071620284733.pdf,2,153222,GR_DATASET\pdfs\Marathi Language Department\202001071620284733.pdf,Downloaded,2026-07-27 21:51:59
Marathi Language Department,"Entrusting the Additional Charge of Regional Assistant Director of Languages, Regional Office, New Mumbai from 27.05.2019 for one year.",202001041111487533,04-01-2020,99,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202001041111487533.pdf,2,101126,GR_DATASET\pdfs\Marathi Language Department\202001041111487533.pdf,Downloaded,2026-07-27 21:51:59
