Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Minorities Development Department,Disbursement of Grant to the Maharashtra State Panjab Sahitya Academy to implement schemes during the financial year 2020-21.,202101151711058614,15-01-2021,162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101151711058614.pdf,2,165403,GR_DATASET\pdfs\Minorities Development Department\202101151711058614.pdf,Downloaded,2026-07-27 23:03:28
Minorities Development Department,Administrative approval for the expenditure to be incurred on schemes of the Maharashtra State Panjab Sahitya Academy during the financial year 2020-21.,202101151703464014,13-01-2021,252,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101151703464014.pdf,2,258072,GR_DATASET\pdfs\Minorities Development Department\202101151703464014.pdf,Downloaded,2026-07-27 23:03:29
Minorities Development Department,Administrative approval for the expenditure to be incurred on schemes of the Maharashtra State Urdu Sahitya Academy during the financial year 2020-21.,202101131720300514,13-01-2021,2108,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101131720300514.pdf,2,2158831,GR_DATASET\pdfs\Minorities Development Department\202101131720300514.pdf,Downloaded,2026-07-27 23:03:32
Minorities Development Department,Disbursement of grant to the Maharashtra State Urdu Sahitya Academy to implement schemes during the financial year 2020-21.,202101131734410414,13-01-2021,2109,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101131734410414.pdf,2,2159304,GR_DATASET\pdfs\Minorities Development Department\202101131734410414.pdf,Downloaded,2026-07-27 23:03:34
Minorities Development Department,Salary grant release to Minority Commission.,202101081217365214,08-01-2021,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101081217365214.pdf,3,152649,GR_DATASET\pdfs\Minorities Development Department\202101081217365214.pdf,Downloaded,2026-07-27 23:03:35
Minorities Development Department,Grant Release to Mahila Arthik Vikas Mahamandal for Minority women self help group 2020-21.,202101081221510414,08-01-2021,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101081221510414.pdf,3,147386,GR_DATASET\pdfs\Minorities Development Department\202101081221510414.pdf,Downloaded,2026-07-27 23:03:36
Minorities Development Department,"Appointment of Adv.Kapil Sibal as Senior council in Leave Petition No.32129 to 32131/2011 before the Hon. Supreme Court of India, and according administrative approval for payment of his professional fee.",202101051242182714,05-01-2021,271,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101051242182714.pdf,2,277668,GR_DATASET\pdfs\Minorities Development Department\202101051242182714.pdf,Downloaded,2026-07-27 23:03:37
Minorities Development Department,"According Administration Approval for development of software application for Maharashtra State Board of Waqf, Aurangabad by Maharashtra information Technology Corporation (MAHAIT).",202012311118513414,31-12-2020,2349,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012311118513414.pdf,4,2404953,GR_DATASET\pdfs\Minorities Development Department\202012311118513414.pdf,Downloaded,2026-07-27 23:03:40
Minorities Development Department,To disburse grant for second and Third shift courses at Govt. ITIs in minority concentrated area.,202012241537059314,24-12-2020,227,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012241537059314.pdf,3,231970,GR_DATASET\pdfs\Minorities Development Department\202012241537059314.pdf,Downloaded,2026-07-27 23:03:40
Minorities Development Department,To Release the grant of Hingoli District under PMJVK for construction of Sadbhav Mandal (Second Installment).,202012211139576414,21-12-2020,272,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012211139576414.pdf,4,278386,GR_DATASET\pdfs\Minorities Development Department\202012211139576414.pdf,Downloaded,2026-07-27 23:03:41
Minorities Development Department,Grant Release for Solapur Urdu Ghar for the Financial year 2020-21,202012141503511714,14-12-2020,210,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012141503511714.pdf,2,215286,GR_DATASET\pdfs\Minorities Development Department\202012141503511714.pdf,Downloaded,2026-07-27 23:03:42
Minorities Development Department,Skill Development and Entrepreneurship Department to provide Training Programme to Women and Youth from minority communities in the state with the help of Maharashtra State Skill Development Society.,202012101644443314,10-12-2020,2051,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012101644443314.pdf,6,2100249,GR_DATASET\pdfs\Minorities Development Department\202012101644443314.pdf,Downloaded,2026-07-27 23:03:45
Minorities Development Department,To celebrate 18th December as Minorities Rights Day.,202012091711551314,09-12-2020,2418,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012091711551314.pdf,2,2475734,GR_DATASET\pdfs\Minorities Development Department\202012091711551314.pdf,Downloaded,2026-07-27 23:03:48
Minorities Development Department,"To frame Guidelines for deciding criteria of fitness of a person to be appointed as a Kazi, Chief Kazi or Additional Kaziand regulating said appointments in the State of Maharashtra.",202012081121343614,08-12-2020,2000,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012081121343614.pdf,2,2048392,GR_DATASET\pdfs\Minorities Development Department\202012081121343614.pdf,Downloaded,2026-07-27 23:03:51
Minorities Development Department,Under the Centrally Sponsored Scheme of Pradhan Mantri Jan Vikas Program - PMJVK (erstwhile MsDP) approved for distribution of remaining 50 per cent grant sanctioned in Central State share for implementation of educational and health related works in Mangrulpeer Group in Washim District.,202012071216558014,07-12-2020,2030,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012071216558014.pdf,4,2078617,GR_DATASET\pdfs\Minorities Development Department\202012071216558014.pdf,Downloaded,2026-07-27 23:03:53
Minorities Development Department,Opening current Account of Maharashtra Rajya Urdu Sahitya Academy in Nationalized Bank.,202012041521402114,04-12-2020,756,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012041521402114.pdf,2,774434,GR_DATASET\pdfs\Minorities Development Department\202012041521402114.pdf,Downloaded,2026-07-27 23:03:54
Minorities Development Department,"Grant release to Wauputra Tantra Prasarak Mandal, Wardha for Police Training Programme 2018-19.",202012041700035314,04-12-2020,2015,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012041700035314.pdf,3,2063749,GR_DATASET\pdfs\Minorities Development Department\202012041700035314.pdf,Downloaded,2026-07-27 23:03:57
Minorities Development Department,Distribution of Grant to the proposal received under Dr. Zakir Hussain Madarsa Modernization Scheme in the year 2019-20.,202011251549338614...,25-11-2020,2072,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011251549338614....pdf,11,2122061,GR_DATASET\pdfs\Minorities Development Department\202011251549338614....pdf,Downloaded,2026-07-27 23:04:00
Minorities Development Department,To disburse grant to Second Shift Courses for minority students in Government Polytechnics Institutes.,202011251203255714,24-11-2020,2337,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011251203255714.pdf,3,2392667,GR_DATASET\pdfs\Minorities Development Department\202011251203255714.pdf,Downloaded,2026-07-27 23:04:04
Minorities Development Department,Disbursement of grant for Maharashtra State Waqf Tribunal for the financial year 2020-21.,202011231237498414,23-11-2020,1987,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011231237498414.pdf,2,2034565,GR_DATASET\pdfs\Minorities Development Department\202011231237498414.pdf,Downloaded,2026-07-27 23:04:07
Minorities Development Department,Opening of A/c in Nationalized Bank Maharashtra State Punjabi Sahitya Academy.,202011171608069414,17-11-2020,2021,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011171608069414.pdf,2,2069969,GR_DATASET\pdfs\Minorities Development Department\202011171608069414.pdf,Downloaded,2026-07-27 23:04:10
Minorities Development Department,Grant Release to Minority Commission for Marathi Bhasha Foundation Scheme in the year 2020-21.,202011111115457614...,11-11-2020,223,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011111115457614....pdf,3,228650,GR_DATASET\pdfs\Minorities Development Department\202011111115457614....pdf,Downloaded,2026-07-27 23:04:11
Minorities Development Department,To release the grant to Private Coaching Institute of Maulana Azad Free Coaching Scheme.,202011111604508414,11-11-2020,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011111604508414.pdf,8,144478,GR_DATASET\pdfs\Minorities Development Department\202011111604508414.pdf,Downloaded,2026-07-27 23:04:12
Minorities Development Department,Flag day celebration on 25.11.2020.,202011111715172414,11-11-2020,2195,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011111715172414.pdf,4,2247420,GR_DATASET\pdfs\Minorities Development Department\202011111715172414.pdf,Downloaded,2026-07-27 23:04:16
Minorities Development Department,"Communal Harmony Campaign Week from 19th to 25th November, 2020.",202011111726335814,11-11-2020,2113,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011111726335814.pdf,5,2164197,GR_DATASET\pdfs\Minorities Development Department\202011111726335814.pdf,Downloaded,2026-07-27 23:04:18
Minorities Development Department,"Regarding the approval of lease agreement of Property belonging to Rogay Charity Trust of Survey No. 2193 Area 292.21 Sq.m. with Indian Oil Company till 31.12.2029 as per the provisions of Section 56 of the Waqf Act, 1995 and The Waqf Properties Lease Rules, 2014 (Amendment 2015 and 2020).",202011111704512214,11-11-2020,2373,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011111704512214.pdf,5,2429908,GR_DATASET\pdfs\Minorities Development Department\202011111704512214.pdf,Downloaded,2026-07-27 23:04:21
Minorities Development Department,To disburse grant for Second and Third Shift Courses in ITI located at minority concentrated area.,202011101653525514,10-11-2020,267,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011101653525514.pdf,3,273786,GR_DATASET\pdfs\Minorities Development Department\202011101653525514.pdf,Downloaded,2026-07-27 23:04:22
Minorities Development Department,The Scheme of Scholarship for the Minority Students taking Higher Education and Education after 12th releasing amount for the year 2019-20.,202011061250351614,06-11-2020,2189,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011061250351614.pdf,4,2241490,GR_DATASET\pdfs\Minorities Development Department\202011061250351614.pdf,Downloaded,2026-07-27 23:04:25
Minorities Development Department,Corrigendum to Disburse grant to Rural Area Development Scheme 2019-20.,202011061546223714,06-11-2020,2011,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011061546223714.pdf,2,2059438,GR_DATASET\pdfs\Minorities Development Department\202011061546223714.pdf,Downloaded,2026-07-27 23:04:28
Minorities Development Department,Grant release to Minority Commission for office expenses in year 2020-21.,202011051805580114...,05-11-2020,2025,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011051805580114....pdf,3,2073946,GR_DATASET\pdfs\Minorities Development Department\202011051805580114....pdf,Downloaded,2026-07-27 23:04:31
Minorities Development Department,"Grant distributed for construction of Polytechnic college for Minority Students in Muktainagar, Dist-Jalgaon",202010281605146814,28-10-2020,2308,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010281605146814.pdf,3,2363581,GR_DATASET\pdfs\Minorities Development Department\202010281605146814.pdf,Downloaded,2026-07-27 23:04:35
Minorities Development Department,"To disbursed grant for construction of ITI, Mandavi, Dist.-Mumbai City",202010281610539114,28-10-2020,2330,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010281610539114.pdf,3,2386384,GR_DATASET\pdfs\Minorities Development Department\202010281610539114.pdf,Downloaded,2026-07-27 23:04:39
Minorities Development Department,Administrative approval for construction of workshop and two class rooms in Government ITI at Shegaon in Buldana District under Pradhan Mantri Jan Vikas Yojana (PMJVK),202010141347043614,14-10-2020,2695,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010141347043614.pdf,4,2759621,GR_DATASET\pdfs\Minorities Development Department\202010141347043614.pdf,Downloaded,2026-07-27 23:04:43
Minorities Development Department,To release the grant (Centre and state share) for the construction of workshop and two class rooms in Government ITI at Shegaon in Buldana District under Pradhan Mantri Jan Vikas Yojana (PMJVK),202010141354097114,14-10-2020,2768,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010141354097114.pdf,4,2834565,GR_DATASET\pdfs\Minorities Development Department\202010141354097114.pdf,Downloaded,2026-07-27 23:04:47
Minorities Development Department,Grant Release to State Minority Commission for Research Schemes Publicity and Training Programme Scheme in 2020-21 (For bill pay of Radio Advertisement).,202010121619103214,12-10-2020,2509,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010121619103214.pdf,3,2569119,GR_DATASET\pdfs\Minorities Development Department\202010121619103214.pdf,Downloaded,2026-07-27 23:04:51
Minorities Development Department,"Disbursement of grant to the Maharashtra State Haj Committee for the period of July 2020 to March, 2021.",202010091531114614,09-10-2020,2494,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010091531114614.pdf,4,2553691,GR_DATASET\pdfs\Minorities Development Department\202010091531114614.pdf,Downloaded,2026-07-27 23:04:54
Minorities Development Department,"To increase Stipend Amount from Rs. 2000 to Rs. 4000 of Minority Students who are studying at SIAC Mumbai and their Training Centers at Nagpur, Aurangabad, Kolhapur for Civil Services Competitive Exams from year 2020-21.",202010071214366214,07-10-2020,2705,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010071214366214.pdf,3,2770359,GR_DATASET\pdfs\Minorities Development Department\202010071214366214.pdf,Downloaded,2026-07-27 23:04:57
Minorities Development Department,To give extension to self Help Group Scheme implemented in Minority Dominated Area.,202010011457035014...,01-10-2020,2587,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010011457035014....pdf,7,2649115,GR_DATASET\pdfs\Minorities Development Department\202010011457035014....pdf,Downloaded,2026-07-27 23:04:59
Minorities Development Department,"To release Grant for Girls and Boys Hostel in Khamgaon, District Buldhana under PMJVK.",202009161426407514,16-09-2020,3360,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009161426407514.pdf,4,3440449,GR_DATASET\pdfs\Minorities Development Department\202009161426407514.pdf,Downloaded,2026-07-27 23:05:04
Minorities Development Department,"To sell the Government Vehicle no. MH-01, ZA-0072 which is purchased and write of by Minorities Development Department.",202009151227186714,15-09-2020,3192,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009151227186714.pdf,3,3268186,GR_DATASET\pdfs\Minorities Development Department\202009151227186714.pdf,Downloaded,2026-07-27 23:05:10
Minorities Development Department,"To sell the Government Vehicle no. MH-01, AN-0786 which is purchased and write of by Minorities Development Department.",202009151233442514,15-09-2020,3181,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009151233442514.pdf,3,3256952,GR_DATASET\pdfs\Minorities Development Department\202009151233442514.pdf,Downloaded,2026-07-27 23:05:16
Minorities Development Department,Disbursement of grant to the Maharashtra State Urdu Sahitya Academy in incure expenditure for the months April to September 2020.,202009151339154014,15-09-2020,3191,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009151339154014.pdf,3,3268054,GR_DATASET\pdfs\Minorities Development Department\202009151339154014.pdf,Downloaded,2026-07-27 23:05:21
Minorities Development Department,Administrative approval for the expenditure incur on establishment of the Maharashtra State Urdu Sahitya Academy in the year 2020-2021.,202009151344358114,14-09-2020,3185,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009151344358114.pdf,2,3261722,GR_DATASET\pdfs\Minorities Development Department\202009151344358114.pdf,Downloaded,2026-07-27 23:05:26
Minorities Development Department,To release Grant to Jalna District under PMJVK/ MsDP.,202009141357536514,14-09-2020,3210,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009141357536514.pdf,4,3287476,GR_DATASET\pdfs\Minorities Development Department\202009141357536514.pdf,Downloaded,2026-07-27 23:05:35
Minorities Development Department,Grant distribution of Mumbra ITI.,202009141720258214,14-09-2020,3150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009141720258214.pdf,3,3225603,GR_DATASET\pdfs\Minorities Development Department\202009141720258214.pdf,Downloaded,2026-07-27 23:05:39
Minorities Development Department,Grant distribution to Minority Girls Hostel.,202009141726504614,14-09-2020,3161,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009141726504614.pdf,4,3237186,GR_DATASET\pdfs\Minorities Development Department\202009141726504614.pdf,Downloaded,2026-07-27 23:05:47
Minorities Development Department,To release state share of Rs. 77.50 Lakh and to revalidate Central share of Rs.77.50 Lakh under MsDP for Construction of Girls Hostel at Udgir in Latur District.,202009101525277714,10-09-2020,3150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009101525277714.pdf,3,3225121,GR_DATASET\pdfs\Minorities Development Department\202009101525277714.pdf,Downloaded,2026-07-27 23:05:50
Minorities Development Department,Grant of Sanction to Continuation at 66 post in Minorities Development Department.,202009101708019614,10-09-2020,3324,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009101708019614.pdf,4,3404194,GR_DATASET\pdfs\Minorities Development Department\202009101708019614.pdf,Downloaded,2026-07-27 23:05:57
Minorities Development Department,Corrigendum- Urban Development Programme for Minorities Comunities.,202009041203484514,04-09-2020,3137,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009041203484514.pdf,2,3211792,GR_DATASET\pdfs\Minorities Development Department\202009041203484514.pdf,Downloaded,2026-07-27 23:06:03
Minorities Development Department,"Regarding the distribution of funds to the Maharashtra State Minorities Commission for the three months of July, 2020 to September, 2020 in the financial year 2020-21",202008201606299114,20-08-2020,3217,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008201606299114.pdf,3,3294144,GR_DATASET\pdfs\Minorities Development Department\202008201606299114.pdf,Downloaded,2026-07-27 23:06:07
Minorities Development Department,Implementation of PSI Recruitment Police Training Scheme for Minority Candidates.,202008141308109714,14-08-2020,3274,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008141308109714.pdf,2,3352912,GR_DATASET\pdfs\Minorities Development Department\202008141308109714.pdf,Downloaded,2026-07-27 23:06:13
Minorities Development Department,"Sadbhavana Day 20 August, 2020.",202008141421599214,14-08-2020,3319,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008141421599214.pdf,5,3398160,GR_DATASET\pdfs\Minorities Development Department\202008141421599214.pdf,Downloaded,2026-07-27 23:06:20
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee in the year 2020-2021.,202008131658558214,13-08-2020,3166,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008131658558214.pdf,2,3242149,GR_DATASET\pdfs\Minorities Development Department\202008131658558214.pdf,Downloaded,2026-07-27 23:06:24
Minorities Development Department,To disburse grant to Second shift courses in Government Polytechnics.,202008111705217514,11-08-2020,3493,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008111705217514.pdf,3,3576755,GR_DATASET\pdfs\Minorities Development Department\202008111705217514.pdf,Downloaded,2026-07-27 23:06:28
Minorities Development Department,Disbursement of grant for Maharashtra State Waqf Tribunal for the financial year 2020-21,202008101633524214,10-08-2020,3168,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008101633524214.pdf,2,3243918,GR_DATASET\pdfs\Minorities Development Department\202008101633524214.pdf,Downloaded,2026-07-27 23:06:42
Minorities Development Department,"To nominate members on the Maharashtra State Haj Committee, Mumbai from the category of three members from Muslim members representing local bodies in the State..",202008101536405614,10-08-2020,3153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202008101536405614.pdf,2,3228986,GR_DATASET\pdfs\Minorities Development Department\202008101536405614.pdf,Downloaded,2026-07-27 23:06:48
Minorities Development Department,Disbursement of Grant for Nanded Urdu Ghar for 2020-21.,202007281518211114,28-07-2020,3162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007281518211114.pdf,2,3238260,GR_DATASET\pdfs\Minorities Development Department\202007281518211114.pdf,Downloaded,2026-07-27 23:06:55
Minorities Development Department,Dr. Zakir Hussain Madarsa Modernization Scheme 2019-20- Distribution of grant to the proposal received under the scheme to the extent of the Honorarium of the Teachers of the Modarsa.,202007221612268414,22-07-2020,3353,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007221612268414.pdf,18,3433102,GR_DATASET\pdfs\Minorities Development Department\202007221612268414.pdf,Downloaded,2026-07-27 23:07:04
Minorities Development Department,Grant distribution 2020-21 ITI Second Shift Third Shift.,202007211504122914,21-07-2020,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007211504122914.pdf,3,148772,GR_DATASET\pdfs\Minorities Development Department\202007211504122914.pdf,Downloaded,2026-07-27 23:07:05
Minorities Development Department,Grant Release,202007141630519814,14-07-2020,3240,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007141630519814.pdf,3,3318111,GR_DATASET\pdfs\Minorities Development Department\202007141630519814.pdf,Downloaded,2026-07-27 23:07:15
Minorities Development Department,"Extension to the Committee for deciding criteria of Kazi, Chief Kazi and Additional Kazi.",202007081513193114,08-07-2020,3136,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007081513193114.pdf,2,3211486,GR_DATASET\pdfs\Minorities Development Department\202007081513193114.pdf,Downloaded,2026-07-27 23:07:19
Minorities Development Department,Disbursement of grant to Solapur Urdu Ghar in 2020-21.,202007081520122714,08-07-2020,3140,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007081520122714.pdf,2,3215686,GR_DATASET\pdfs\Minorities Development Department\202007081520122714.pdf,Downloaded,2026-07-27 23:07:29
Minorities Development Department,"To release the Grant for Boys Hostel at Kalamnuri, Dist Hingoli under PMJVK",202007031238231314,03-07-2020,3205,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007031238231314.pdf,4,3281416,GR_DATASET\pdfs\Minorities Development Department\202007031238231314.pdf,Downloaded,2026-07-27 23:07:37
Minorities Development Department,Grant release for year 2020 -21 in urban development programme for minorities,202007031304309814...,03-07-2020,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007031304309814....pdf,6,144792,GR_DATASET\pdfs\Minorities Development Department\202007031304309814....pdf,Downloaded,2026-07-27 23:07:38
Minorities Development Department,Minority Girls Hostel Grant Distribution 2020-21,202006231456455214,23-06-2020,3180,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006231456455214.pdf,4,3256128,GR_DATASET\pdfs\Minorities Development Department\202006231456455214.pdf,Downloaded,2026-07-27 23:07:40
Minorities Development Department,To Release the Grant to Maharashtra Minority Commission for the period of April 2020 - June 2020,202006111457160414,11-06-2020,3169,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006111457160414.pdf,3,3245266,GR_DATASET\pdfs\Minorities Development Department\202006111457160414.pdf,Downloaded,2026-07-27 23:07:43
Minorities Development Department,To Cancel the Appointment of Member of District Level Minority Welfare Committee,202006111508253214,11-06-2020,3159,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006111508253214.pdf,3,3235168,GR_DATASET\pdfs\Minorities Development Department\202006111508253214.pdf,Downloaded,2026-07-27 23:07:47
Minorities Development Department,Initiation of second shift for minority students in existing Government technical colleges. Disbursement of funds for the year 2020-21.,202006111622368614,11-06-2020,3174,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006111622368614.pdf,3,3250267,GR_DATASET\pdfs\Minorities Development Department\202006111622368614.pdf,Downloaded,2026-07-27 23:07:49
Minorities Development Department,To start the second / third shift in the existing industrial training institutes in the minority-dominated areas of the state ... Disbursement of funds for the year 2020-21.To start the second / third shift in the existing industrial training institutes in the minority-dominated areas of the state ... Disbursement of funds for the year 2020-21.,202006111624038814,11-06-2020,3175,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006111624038814.pdf,3,3250823,GR_DATASET\pdfs\Minorities Development Department\202006111624038814.pdf,Downloaded,2026-07-27 23:07:52
Minorities Development Department,"Disbursement of Grant to Maharashtra State Waqf Tribunal,Aurangabad Under Object Salary for financial year 2020-2021",202006081544558314,08-06-2020,3920,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006081544558314.pdf,2,4013584,GR_DATASET\pdfs\Minorities Development Department\202006081544558314.pdf,Downloaded,2026-07-27 23:07:55
Minorities Development Department,"Disbursement of Grant to Maharashtra State Waqf Tribunal,Aurangabad for Months of April,2020 to June,2020 Under Object Domestic Travel Expenditure for financial year 2020-2021",202006081549396314,08-06-2020,3915,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202006081549396314.pdf,2,4009065,GR_DATASET\pdfs\Minorities Development Department\202006081549396314.pdf,Downloaded,2026-07-27 23:08:00
Minorities Development Department,"Grant-in-Aid for to Minorities School (Scheme)- 2019-20- Corrigendum, Dist. Sangali.",202005211208319514,21-05-2020,3139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005211208319514.pdf,2,3214464,GR_DATASET\pdfs\Minorities Development Department\202005211208319514.pdf,Downloaded,2026-07-27 23:08:03
Minorities Development Department,"Grant Release for Construction of Hospital at Dnyane, Dist. Nashik.",202005211535284214,21-05-2020,3163,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005211535284214.pdf,4,3239279,GR_DATASET\pdfs\Minorities Development Department\202005211535284214.pdf,Downloaded,2026-07-27 23:08:06
Minorities Development Department,"Administrative approval for Construction of Hospital at Dnyane, Dist. Nashik.",202005211546000214,21-05-2020,3158,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005211546000214.pdf,4,3233892,GR_DATASET\pdfs\Minorities Development Department\202005211546000214.pdf,Downloaded,2026-07-27 23:08:08
Minorities Development Department,Release of Second Instalment for Educational works for Buldhana District under PMJVK.,202005211554320414,19-05-2020,3210,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005211554320414.pdf,4,3287281,GR_DATASET\pdfs\Minorities Development Department\202005211554320414.pdf,Downloaded,2026-07-27 23:08:10
Minorities Development Department,"Disbursement of grant to the Maharashtra State Haj Committee for the period of April to June, 2020.",202005081224426514,08-05-2020,3143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005081224426514.pdf,2,3218850,GR_DATASET\pdfs\Minorities Development Department\202005081224426514.pdf,Downloaded,2026-07-27 23:08:13
Minorities Development Department,Grant Release to Minority Commission for salary in 2020-21.,202005051253084114,05-05-2020,3149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005051253084114.pdf,3,3224748,GR_DATASET\pdfs\Minorities Development Department\202005051253084114.pdf,Downloaded,2026-07-27 23:08:15
Minorities Development Department,"Appointment of committee on deciding criteria of Kazi, Chief Kazi and Additional Kazi in State of Maharashtra.",202005051325015614,05-05-2020,3166,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202005051325015614.pdf,2,3241866,GR_DATASET\pdfs\Minorities Development Department\202005051325015614.pdf,Downloaded,2026-07-27 23:08:18
Minorities Development Department,"Disbursement of Fund to Maharashtra State Waqf Tribunal for month April,2020 to June,2020 in Financial Year 2020-2021",202004281207017314,28-04-2020,3167,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202004281207017314.pdf,2,3242969,GR_DATASET\pdfs\Minorities Development Department\202004281207017314.pdf,Downloaded,2026-07-27 23:08:22
Minorities Development Department,Grant release of Starting up Government Polytechnic Minority Students Second Ship.,202003301448497714,30-03-2020,3327,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003301448497714.pdf,3,3407274,GR_DATASET\pdfs\Minorities Development Department\202003301448497714.pdf,Downloaded,2026-07-27 23:08:24
