Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Housing Department,Regarding setting up of Civil Service Board to make recommendations to the competent authority regarding the transfers of all the officers belonging to Maharashtra Housing and Area Development Authority and all the divisional boards under Group A and Group B (Class-I and Class-I).,202105271220500809,27-05-2021,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105271220500809.pdf,3,146101,GR_DATASET\pdfs\Housing Department\202105271220500809.pdf,Downloaded,2026-07-27 21:37:58
Housing Department,To change in the Government Resolution dated 18.02.2020 regarding filling the post in encrochment and Removal office by deputation.,202105271225376309,27-05-2021,142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105271225376309.pdf,3,145621,GR_DATASET\pdfs\Housing Department\202105271225376309.pdf,Downloaded,2026-07-27 21:37:59
Housing Department,Prior approval of Government for N.O.C. to be issued by MHADA for converting project of 2.5 F.S.I. to 3 F.S.I. under D.C Regulation 33(7).,202105041205597509,04-05-2021,2017,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105041205597509.pdf,2,2065871,GR_DATASET\pdfs\Housing Department\202105041205597509.pdf,Downloaded,2026-07-27 21:38:00
Housing Department,Financial Year 2020-2021 Payment of Cess Collection to MHADA for credit to Bombay Building Repairs and Reconstruction Board.,202103301830245809,30-03-2021,2089,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103301830245809.pdf,3,2139513,GR_DATASET\pdfs\Housing Department\202103301830245809.pdf,Downloaded,2026-07-27 21:38:01
Housing Department,Financial Year 2020-21 Payment to MHADA as Government Contribution to Bombay Building Repair and Reconstruction fund.,202103301839446409,30-03-2021,2091,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103301839446409.pdf,3,2141447,GR_DATASET\pdfs\Housing Department\202103301839446409.pdf,Downloaded,2026-07-27 21:38:03
Housing Department,Release the fund under Pradhan Mantri Awas Yojana (Urban).,202103301402402909,30-03-2021,2159,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103301402402909.pdf,2,2211049,GR_DATASET\pdfs\Housing Department\202103301402402909.pdf,Downloaded,2026-07-27 21:38:05
Housing Department,Release the Central Share under Pradhan Mantri Avas Yojana (Urbun).,202103221640063909,22-03-2021,420,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103221640063909.pdf,2,430579,GR_DATASET\pdfs\Housing Department\202103221640063909.pdf,Downloaded,2026-07-27 21:38:06
Housing Department,Regarding obtaining prior approval of the Government before issuing all tenders for redevelopment under Development Control Rules under Maharashtra Housing and Area Development Authority (MHADA).,202103191718124709,19-03-2021,2143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103191718124709.pdf,2,2194815,GR_DATASET\pdfs\Housing Department\202103191718124709.pdf,Downloaded,2026-07-27 21:38:07
Housing Department,Regarding concluding tripartite agreement between MHADA concerned housing societies and developers for redevelopment of buildings under Maharashtra Housing and Regional Development Authority (MHADA).,202103161439076209,16-03-2021,165,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103161439076209.pdf,2,168490,GR_DATASET\pdfs\Housing Department\202103161439076209.pdf,Downloaded,2026-07-27 21:38:08
Housing Department,"Regarding government approval for administrative, financial and tenders for works worth more than Rs. 1 crore",202103161443249909,16-03-2021,155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103161443249909.pdf,2,158537,GR_DATASET\pdfs\Housing Department\202103161443249909.pdf,Downloaded,2026-07-27 21:38:08
Housing Department,"Details of the provisions approved by supplement in the December, 2020 session of the Legislature.",202103151725371209,15-03-2021,139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103151725371209.pdf,3,141835,GR_DATASET\pdfs\Housing Department\202103151725371209.pdf,Downloaded,2026-07-27 21:38:09
Housing Department,Guidelines for fixation of eligibility of beneficiaries in B.D.D. chawls,202103091431197909,09-03-2021,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103091431197909.pdf,2,144204,GR_DATASET\pdfs\Housing Department\202103091431197909.pdf,Downloaded,2026-07-27 21:38:09
Housing Department,Regarding the approval of the Government of Maharashtra Housing and Development Authority.,202103101504410709,09-03-2021,136,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103101504410709.pdf,2,139376,GR_DATASET\pdfs\Housing Department\202103101504410709.pdf,Downloaded,2026-07-27 21:38:10
Housing Department,Guidelines for Speedy Redevelopment of Old and Dilapidated cessed building in island city of Mumbai.,202103051713472809,05-03-2021,188,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103051713472809.pdf,6,192751,GR_DATASET\pdfs\Housing Department\202103051713472809.pdf,Downloaded,2026-07-27 21:38:11
Housing Department,Release the Central Grant under Pradhan Mantri Awas Yojana (U).,202103041152116009,04-03-2021,2213,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103041152116009.pdf,2,2265749,GR_DATASET\pdfs\Housing Department\202103041152116009.pdf,Downloaded,2026-07-27 21:38:12
Housing Department,Eligible beneficiaries of projects sanctioned by the Central Sanction and Monitoring Committee under Pradhan Mantri Awas Yojana (Urban) will be release Rs. 1 Lakh from Maharashtra Shelter Fund.,202103041621247909,04-03-2021,2119,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103041621247909.pdf,2,2169651,GR_DATASET\pdfs\Housing Department\202103041621247909.pdf,Downloaded,2026-07-27 21:38:14
Housing Department,"As per the provisions of the Rights of Persons with Disabilities Act, 2016, on the lines of the Ministry of Social Justice and Empowerment of the Government, New Delhi, to ensure posts for persons with disabilities in the office establishments of the Maharashtra Housing and Regional Development Authority and the Appellate Authority, Mumbai.",202102221235102909,22-02-2021,685,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102221235102909.pdf,74,701153,GR_DATASET\pdfs\Housing Department\202102221235102909.pdf,Downloaded,2026-07-27 21:38:15
Housing Department,"As per the provisions of the Rights of Persons with Disabilities Act, 2016, on the lines of the Ministry of Social Justice and Empowerment of the Government, New Delhi, to ensure posts for persons with disabilities in the office establishments of the competent authority all rent control court.",202102221535530209,22-02-2021,2341,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102221535530209.pdf,6,2396947,GR_DATASET\pdfs\Housing Department\202102221535530209.pdf,Downloaded,2026-07-27 21:38:16
Housing Department,"Identification of posts for persons with disability, in the office of Competent Authority (Government Premises Eviction), Greater Mumbai, as per the provisions of the RPWD Act, 2016 of Social Justice and Empowerment Ministry, New Delhi.",202102221602513809,22-02-2021,223,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102221602513809.pdf,6,228304,GR_DATASET\pdfs\Housing Department\202102221602513809.pdf,Downloaded,2026-07-27 21:38:17
Housing Department,"As per the Rights of Persons with Disabilities Act, 2016, to ensure posts for persons with disabilities for the posts of Group-D cadre in the Ministry of Housing (Proper) Ministry, Mumbai ...",202102181243382109,17-02-2021,2324,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102181243382109.pdf,3,2379382,GR_DATASET\pdfs\Housing Department\202102181243382109.pdf,Downloaded,2026-07-27 21:38:18
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Maharashtra Housing Board Staff for the financial year 2020-21.,202102151506023009,12-02-2021,2149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102151506023009.pdf,2,2200699,GR_DATASET\pdfs\Housing Department\202102151506023009.pdf,Downloaded,2026-07-27 21:38:19
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Vidharbha Housing Board Staff for the financial year 2020-21.,202102151513376209,12-02-2021,2218,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102151513376209.pdf,2,2271586,GR_DATASET\pdfs\Housing Department\202102151513376209.pdf,Downloaded,2026-07-27 21:38:20
Housing Department,"Appointment to the post of Chairperson, Maharashtra Real Estate Regulatory Authority.",202102111201221909,11-02-2021,642,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102111201221909.pdf,4,656955,GR_DATASET\pdfs\Housing Department\202102111201221909.pdf,Downloaded,2026-07-27 21:38:22
Housing Department,Regarding the extension of the committee appointed for immediate measures for B.D.D. Chawal redevelopment project.,202101191135552909,18-01-2021,132,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101191135552909.pdf,2,135561,GR_DATASET\pdfs\Housing Department\202101191135552909.pdf,Downloaded,2026-07-27 21:38:23
Housing Department,"As per the approval given by the State Level Vehicle review committee, a total of 4 Vehicles are allowed for the Housing Department (Proper) ...",202101011320303009,01-01-2021,2075,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101011320303009.pdf,2,2124903,GR_DATASET\pdfs\Housing Department\202101011320303009.pdf,Downloaded,2026-07-27 21:38:24
Housing Department,"Regarding the appointment of supplier for the Housing Department (Proper) for the period 01-01-2021 to 31-12-2021 for recycling and supplying toner of Printers RK Enterprises, Fort, Mumbai",202101011333080909,01-01-2021,2191,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101011333080909.pdf,2,2243448,GR_DATASET\pdfs\Housing Department\202101011333080909.pdf,Downloaded,2026-07-27 21:38:25
Housing Department,Regarding immediate action on pending redevelopment project of B.D.D. Chawls,202012291327234809,29-12-2020,207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012291327234809.pdf,2,211638,GR_DATASET\pdfs\Housing Department\202012291327234809.pdf,Downloaded,2026-07-27 21:38:26
Housing Department,Regarding the extension of the committee appointed to suggest measures for the pending redevelopment project of Goregaon Siddharth Nagar (PatraChwal) Cooperative Housing Society of Mhada.,202012241445452109,23-12-2020,377,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202012241445452109.pdf,2,385888,GR_DATASET\pdfs\Housing Department\202012241445452109.pdf,Downloaded,2026-07-27 21:38:27
Housing Department,Cancelling the tender process for the ongoing Dharavi Redevelopment Project and inviting New Tenders.,202011051716055509,05-11-2020,2020,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011051716055509.pdf,3,2068540,GR_DATASET\pdfs\Housing Department\202011051716055509.pdf,Downloaded,2026-07-27 21:38:28
Housing Department,Guidelines for Speedy Redevelopment of Old and Dilapidated Cessed Building in Mumbai City.,202011051824215309,05-11-2020,2054,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011051824215309.pdf,6,2103550,GR_DATASET\pdfs\Housing Department\202011051824215309.pdf,Downloaded,2026-07-27 21:38:29
Housing Department,Regarding the Purchas of Computers and Printers for the Housing Department.,202011051519546509,04-11-2020,2010,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202011051519546509.pdf,1,2058414,GR_DATASET\pdfs\Housing Department\202011051519546509.pdf,Downloaded,2026-07-27 21:38:30
Housing Department,Regarding purchase of new computer and printer for Housing Department,202010201657348609,20-10-2020,2582,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010201657348609.pdf,3,2644416,GR_DATASET\pdfs\Housing Department\202010201657348609.pdf,Downloaded,2026-07-27 21:38:33
Housing Department,Regarding the extension of the committee appointed to suggest measures for the pending redevelopment project of Goregaon Siddharth Nagar (PatraChwal) Cooperative Housing Society of Mhada.,202010201319457909,16-10-2020,2455,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010201319457909.pdf,2,2513479,GR_DATASET\pdfs\Housing Department\202010201319457909.pdf,Downloaded,2026-07-27 21:38:35
Housing Department,Regarding formation of committee to suggest measures for making Maharashtra slum free.,202010071328123709...,07-10-2020,390,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202010071328123709....pdf,2,400048,GR_DATASET\pdfs\Housing Department\202010071328123709....pdf,Downloaded,2026-07-27 21:38:36
Housing Department,Guidelines for charging premium to private developers redeveloping slums on public land.,202009241128535509,22-09-2020,406,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009241128535509.pdf,3,416048,GR_DATASET\pdfs\Housing Department\202009241128535509.pdf,Downloaded,2026-07-27 21:38:37
Housing Department,"Slum rehabilitation authority Mumbai/Pune and Pimpri Chinchwad and Nagpur as well as Mumbai Metro Politan Region, Slum Rehabilitation for other areas of the state recommendation to the Government regarding establish of authority to establish a study group.",202009181635545609,18-09-2020,414,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009181635545609.pdf,3,424379,GR_DATASET\pdfs\Housing Department\202009181635545609.pdf,Downloaded,2026-07-27 21:38:38
Housing Department,Regarding distribution of Central Share under PMAY (U).,202009081644177809,08-09-2020,3136,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009081644177809.pdf,2,3211507,GR_DATASET\pdfs\Housing Department\202009081644177809.pdf,Downloaded,2026-07-27 21:38:39
Housing Department,"Regarding cancellation of Appointment of Shri. Rajendra Sukhdev Mirgane, Co-Chairman, Maharashtra Housing Development Corporation (MahaHousing).",202009031323226709,03-09-2020,3163,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009031323226709.pdf,3,3238453,GR_DATASET\pdfs\Housing Department\202009031323226709.pdf,Downloaded,2026-07-27 21:38:40
Housing Department,Regarding the extension of the committee appointed to suggest measures for the pending redevelopment project of Goregaon Siddharth Nagar (PatraChwal) Cooperative Housing Society of Mhada.,202009031510087409,02-09-2020,3160,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202009031510087409.pdf,2,3235563,GR_DATASET\pdfs\Housing Department\202009031510087409.pdf,Downloaded,2026-07-27 21:38:44
Housing Department,Extension of committee regarding the measures to be taken immediately for the pending redevelopment project of Goregaon Siddharth Nagar (PatraChwal) Co-operative Housing Society of Mhada ...,202007291207225609,24-07-2020,3142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202007291207225609.pdf,2,3217009,GR_DATASET\pdfs\Housing Department\202007291207225609.pdf,Downloaded,2026-07-27 21:38:45
Housing Department,Financial Year 2018 -19 Payment of Cess Collection to MHADA for credit to Bombay Building Repairs and Reconstruction Board.,202003191736246509,19-03-2020,3164,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003191736246509.pdf,3,3239620,GR_DATASET\pdfs\Housing Department\202003191736246509.pdf,Downloaded,2026-07-27 21:38:46
Housing Department,Financial Year 2018 -19 Payment to MHADA as Government Contribution to Bombay Building Repair and Reconstruction fund.,202003191740445209,19-03-2020,3164,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003191740445209.pdf,3,3239670,GR_DATASET\pdfs\Housing Department\202003191740445209.pdf,Downloaded,2026-07-27 21:38:50
Housing Department,Formation of Separate cell for conversion of 269 sq.feet rehab DUs in to 300 sq.feet of rehab DUs in stipulated time period.,202003191923442609,19-03-2020,368,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003191923442609.pdf,2,377033,GR_DATASET\pdfs\Housing Department\202003191923442609.pdf,Downloaded,2026-07-27 21:38:51
Housing Department,Regarding implementation of Joint Venture Policy in the State under the Pradhan Mantri Awas Yojana (PMAY).,202003091111024809,09-03-2020,3159,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003091111024809.pdf,2,3234886,GR_DATASET\pdfs\Housing Department\202003091111024809.pdf,Downloaded,2026-07-27 21:38:53
Housing Department,To Sanction Grant in aid to MHADA for providing basic amenities in slum for the financial year 2019-20.,202003041655120709,04-03-2020,3185,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202003041655120709.pdf,6,3261580,GR_DATASET\pdfs\Housing Department\202003041655120709.pdf,Downloaded,2026-07-27 21:38:54
Housing Department,Group A and Group B for transfer of the all officers from Mhada Authority and various boards under Mhada.,202002281113102309,27-02-2020,3141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002281113102309.pdf,2,3216363,GR_DATASET\pdfs\Housing Department\202002281113102309.pdf,Downloaded,2026-07-27 21:38:56
Housing Department,"Procedure for filling posts in Mhada Authority and various boards under Mhada, by deputation.",202002201129201409,20-02-2020,3178,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002201129201409.pdf,5,3254430,GR_DATASET\pdfs\Housing Department\202002201129201409.pdf,Downloaded,2026-07-27 21:38:57
Housing Department,Regarding Deputation posts in Encroachment/Removal office which is under the control of Housing Department.,202002181251064009,18-02-2020,3155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002181251064009.pdf,6,3231025,GR_DATASET\pdfs\Housing Department\202002181251064009.pdf,Downloaded,2026-07-27 21:38:58
Housing Department,To establish a committee to inquire into irregularities in slum rehabilitation scheme of Kurla Mahanand Nagar.,202002181700175309....,18-02-2020,330,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002181700175309.....pdf,2,338468,GR_DATASET\pdfs\Housing Department\202002181700175309.....pdf,Downloaded,2026-07-27 21:38:59
Housing Department,Regarding the deputation of a committee for the appointment of officers of Group A and Group B (Gazetted).,202002121140262009,12-02-2020,3155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002121140262009.pdf,2,3230849,GR_DATASET\pdfs\Housing Department\202002121140262009.pdf,Downloaded,2026-07-27 21:39:00
Housing Department,"Regarding cancellation of Appointment of Shri. Sanjay Upadhyay, Vice President, Maharashtra Housing Development Corporation(MahaHousing).",202002121257449509,12-02-2020,3160,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002121257449509.pdf,2,3235577,GR_DATASET\pdfs\Housing Department\202002121257449509.pdf,Downloaded,2026-07-27 21:39:04
Housing Department,Regarding the extension of the committee appointed to suggest measures for the pending Redevelopment Project of Goregaon Siddharth Nagar (PatraChwal) Co-Operative Housing Society of MHADA.,202002131253420609,12-02-2020,3135,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002131253420609.pdf,2,3210136,GR_DATASET\pdfs\Housing Department\202002131253420609.pdf,Downloaded,2026-07-27 21:39:07
Housing Department,Reconstruction of the high level Committee to monitor and review the redevelopment project of B. D. D. Chawls.,202002041153369609,03-02-2020,3135,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202002041153369609.pdf,2,3210479,GR_DATASET\pdfs\Housing Department\202002041153369609.pdf,Downloaded,2026-07-27 21:39:09
Housing Department,"Granting Administrative Approval to the proposals of purchasing official commodities for the offices of Competent Authority, Rent Control Act Court, Nagpur/Mumbai/Pune and Nashik.",202001271727125909,27-01-2020,3217,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202001271727125909.pdf,4,3294120,GR_DATASET\pdfs\Housing Department\202001271727125909.pdf,Downloaded,2026-07-27 21:39:11
Housing Department,"Regarding immediate action on pending redevelopment of Siddharth Nagar Co-operative Housing Society of MHADA, Goregaon.",202001161648548209,16-01-2020,3160,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202001161648548209.pdf,2,3235954,GR_DATASET\pdfs\Housing Department\202001161648548209.pdf,Downloaded,2026-07-27 21:39:12
Housing Department,Formation of Project Implementation Committee for e-governance in Housing Department.,202001091536369009,08-01-2020,3138,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202001091536369009.pdf,2,3213275,GR_DATASET\pdfs\Housing Department\202001091536369009.pdf,Downloaded,2026-07-27 21:39:15
